ANIMALID	DATE	MEASURER	DORSAL	FLANK	VENTRUM	TAIL	RUMPSHAPE	RUMPSHADOW	ANKLESHADOW	EARBASE	EYEBROW	CHEEK	WHISKER	BETWEENEYES	ROSTRUM	NOTES	SPECDORSAL	SPECFLANK	SPECVENTRUM	pop	DORSAL_Brightness_MEAN	DORSAL_Hue_MEAN	DORSAL_Saturation_MEAN	FLANK_Brightness_MEAN	FLANK_Hue_MEAN	FLANK_Saturation_MEAN	VENTRUM_Brightness_MEAN	VENTRUM_Hue_MEAN	VENTRUM_Saturation_MEAN	DORSAL_Brightness_MEDIAN	DORSAL_Hue_MEDIAN	DORSAL_Saturation_MEDIAN	FLANK_Brightness_MEDIAN	FLANK_Hue_MEDIAN	FLANK_Saturation_MEDIAN	VENTRUM_Brightness_MEDIAN	VENTRUM_Hue_MEDIAN	VENTRUM_Saturation_MEDIAN	DORSAL_Brightness_SD	DORSAL_Hue_SD	DORSAL_Saturation_SD	FLANK_Brightness_SD	FLANK_Hue_SD	FLANK_Saturation_SD	VENTRUM_Brightness_SD	VENTRUM_Hue_SD	VENTRUM_Saturation_SD
VSD203	03.16.20	Brock_Sade	2	2	1	3.5	NA	1	1	2	1	2	2	2	2		1-5	6-10	11-15	ALB	33.6316553505384	36.6294590806171	0.12573717894813	68.1808141021092	43.5944562297831	0.118407137850793	140.344457966995	57.1444073919113	0.0402685995196654	32.799758132897	36.3058128318491	0.131287966493139	68.3114921282416	44.2058844962559	0.121713168755589	136.625077694351	56.8933171499043	0.0394162271366932	4.1635943584352	1.06409597604085	0.00805345390573127	5.93118138893856	1.21225776907416	0.0152268340975469	13.5511409907855	0.647399313613249	0.00359881347451792
VSD204	03.16.20	Brock_Sade	2	2	0.5	2	3	1	1	2	2	1	1	2	1		2-6	7-11	12-16	ALB	50.468968876869	39.0453919999489	0.163052565017987	65.639277878188	40.7592349974141	0.133727338454273	130.897050913708	56.0155017824573	0.0498862459082944	50.7407713889949	39.0494677931769	0.160839904232032	66.403031092202	40.9248567714766	0.132512139497093	131.259672139118	55.6848957641548	0.0484671061159241	4.15216139351876	0.577916824653137	0.00809411338038984	6.51650181543186	0.639237809687382	0.00920442569332637	2.28518765004167	0.826264180995365	0.00578749781230435
VSD205	03.16.20	Brock_Sade	2	2	1	2	2	1	1	2	1.5	2	2	2	1		1-5	6-10	11-15	ALB	46.1815343025734	37.7811113614683	0.167185062230664	72.0870774356467	42.1127819788474	0.133645405580879	116.446549495124	58.7884674315222	0.0447866233186102	49.1062416226893	37.7835924785635	0.168078003137861	74.8283831927341	42.4478174196554	0.127869477487344	110.889145161986	58.3918906341506	0.0444074847848639	9.00861459399005	1.40717778202227	0.0065986129536944	4.67652855285667	0.671175578335956	0.0168728158428776	16.468322386682	3.40389676766188	0.00181010347118011
VSD207	03.16.20	Brock_Sade	2	2	0	1	2	1	1	2	2	0	1	2	1		1-5	6-10	11-15	ALB	44.462033504303	37.8382021307064	0.201225239727054	66.6600053918495	42.4128769333427	0.144869345285663	154.915231428466	59.9817927534641	0.0925611618889098	44.7262406022308	37.7652486321317	0.203307132840305	66.8534215230394	42.4216850063758	0.14673725011966	153.379467915801	59.7415072114482	0.0895750916944839	3.23582062537099	0.382129849292587	0.0046488319680534	1.52677372120452	0.532933092223558	0.0117401287043381	8.22191588015482	1.31144903127122	0.0114900075880899
VSD208	03.16.20	Brock_Sade	2	2	1	2.5	3	1	1	2	1.5	1	1	2	1		1-5	6-10	11-15	ALB	41.7050267538969	39.99571227056	0.165920383993035	76.7546554555783	44.2241794515044	0.143681423343298	124.64169093426	62.5716549816067	0.0479836485898147	42.8586633791567	39.7749289099827	0.163386237858974	75.3871989601035	44.2033644216091	0.142841525302739	122.975701605392	63.2725208887264	0.0513507739887975	2.1266889751162	0.645070221836518	0.00984889563195732	6.58467563460989	0.384924760591646	0.00804007976493836	19.8959674824025	1.50511214209895	0.0092808736822588
VSD209	03.16.20	Brock_Sade	2	2	1	3	4	0.5	1.5	2	2	2	2	2	2		1-5	6-10	11-15	ALB	36.9096731842155	38.2576298452702	0.199291164150665	71.5788987735983	43.363902785968	0.189238695419324	132.130235873791	66.4502505985697	0.0696038024606354	36.197791393443	38.4764782052314	0.199234143430678	70.3702579924892	43.5595153100129	0.189372784980164	130.456136539382	66.4335749277537	0.0694510080788346	4.64700795324097	0.581844230051972	0.0203101376139283	6.41661913314034	0.681501042437132	0.0100109534521414	3.89291201509919	1.28426389613535	0.0021951594906945
VSD210	03.16.20	Brock_Sade	2	2	0.5	2	2	0.5	1	2	2	0	1	2	1		1-5	6-10	11-15	ALB	39.5220873804915	38.5183654176231	0.233160351198724	81.4885173955774	41.1852583026743	0.213754860018076	146.058876716595	57.9872515906117	0.0367291761561927	41.7287248062037	38.4782394889412	0.241006314340707	78.5547341369355	41.2481501183849	0.213806417153806	141.720593491573	58.8407488962279	0.0364899230756555	5.98873422553674	0.743227068443937	0.0424758538361609	8.53455379885182	0.643434180221489	0.0143323826981931	12.4779771117998	1.94554230141247	0.00409690697014771
VSD211	03.16.20	Brock_Sade	2	2	1	2.5	3.5	0.5	1.5	2	1.5	1	1	2	2		1-5	6-10	11-15	ALB	41.92869232162	39.4174312739221	0.188151291425362	85.2357071269512	42.7534933647746	0.148410717360133	185.291243060594	63.7084295269694	0.0406499465909843	42.2395349383795	39.393202408527	0.192545896318166	86.3426679610682	42.7021017089676	0.143335890045528	190.779599958223	64.0885772712099	0.0395570005468253	6.84668518319902	0.787825791991737	0.0222088409613765	8.24625191155031	0.515122798402647	0.0127245651835722	15.5049269672341	1.96704816662562	0.00501423800919773
VSD212	03.16.20	Brock_Sade	2	2	0	2	3	0	1	2	1	0	1	2	1		1-5	6-10	11-15	ALB	41.7630962071492	36.9248582030552	0.248247625688174	83.2456844524965	41.8544158888367	0.20252681149536	191.655463265278	61.8072782738455	0.0689078756774351	42.0291580248875	36.724295143171	0.257050953484723	86.7705139453269	41.8648257531519	0.210477629978279	191.173135456942	62.0080506215916	0.067617514020037	2.92868230467319	0.875905043683796	0.0198064539998724	10.7592188581544	0.704994234711226	0.0236787257821729	6.73874736215101	1.47980643705289	0.00264546683947645
VSD214	03.16.20	Brock_Sade	2	2	1	2.5	3	0	1	2	2	1	1	2	1		1-5	6-10	11-15	ALB	46.0607717763377	36.147841342027	0.168651781063565	77.6479281036745	41.111948536999	0.120103747656222	142.146049576457	56.7446632316193	0.0366072282729959	48.0748049483686	35.7039011265056	0.169676794144605	75.3680834420842	40.9168669461798	0.120732985509003	138.62182276772	56.2769832532189	0.0358600261394527	4.43143251036397	0.948356874175468	0.00886547547832737	6.11792981934436	0.864826408180189	0.012499013540211	10.3895427202289	0.997260265153992	0.0023764772372419
VSD215	03.16.20	Brock_Sade	2	2	0	2	3	0.5	1	2	1.5	1	1.5	2	1		1-5	6-10	11-15	ALB	47.2038166645354	39.8244379140205	0.200635491028659	84.1355970210841	42.0847435768	0.176622210079316	174.733348719071	63.1432238694924	0.031374088817512	45.493778682371	39.9701048871498	0.198430458290567	85.3245698185991	42.2042187788478	0.17256196992067	174.870064038461	62.9503644902794	0.0305995526839992	3.43246332691299	0.619371882765172	0.0144584870695127	5.356474161667	0.357218693768301	0.0151497030524251	8.75858472184352	0.990082289984597	0.00424230532782357
VSD216	03.16.20	Brock_Sade	2	2	1	2	3	0.5	1	NA	1.5	1	1	2	2		1-5	6-10	11-15	ALB	42.6658652239248	37.7408570298734	0.216107010228246	74.5585810980383	42.428071039816	0.15562557281758	141.281499504048	59.05495218773	0.039405069016606	42.1338990136247	37.9279184749508	0.213728874174082	74.6297829423636	42.4238727367352	0.155828756223619	148.659395398963	60.0323769096333	0.0410981479571839	5.39411090166568	0.52621798439907	0.013570793936019	2.81214342074746	0.517478338880746	0.00456520918826883	24.6737344872535	4.52060270198605	0.0046136618087089
VSD217	03.16.20	Brock_Sade	2	2	1	1.5	3	0.5	1	2	1	1	1.5	2	1		1-5	6-10	11-15	ALB	55.7147875313491	39.2509311446302	0.168869919404375	73.9369624454216	42.4431811438239	0.149427536359555	155.00763990154	60.8819043320878	0.0318932365311985	49.8251693110329	39.2430988959994	0.174869930395114	75.0719994265404	42.7832135275162	0.149191491657375	154.427220437855	61.2015210994253	0.031562218237874	10.2654692891246	0.823576381881574	0.0190783178448258	9.26727211283318	0.575785679873857	0.012454307697879	3.62876596687591	1.76981211078146	0.00312306555519027
VSD218	03.16.20	Brock_Sade	2	2	0.5	1	2	1	1	2	1	0	1.5	2	2		1-5	6-10	11-15	ALB	45.433786041386	36.8422371541082	0.255537037001152	95.7860236245184	42.0830698018205	0.200359087489799	180.850953891427	66.9782404479489	0.0523179000103228	46.4918558991408	36.5006065555435	0.257925885092537	96.9307718773242	42.2049743801581	0.19748373092174	182.945348769742	68.3885862275228	0.0522033883964991	5.84763867940552	0.781245537177226	0.0160450714859448	5.86785934339354	0.70125643702819	0.00978393240183599	17.0342478166259	2.48066174623585	0.00208206074822295
VSD219	03.16.20	Brock_Sade	2	2	0.5	2.5	2	0.5	1	2	1	1	1	2	1		1-5	6-10	11-15	ALB	39.39222125234	37.3533273289808	0.163543205999514	67.9678230380179	41.0139801812944	0.12902488982018	153.895327112158	61.3550209724044	0.0435212897444331	40.0327566923619	37.3810545191641	0.171472238645707	67.384621909595	41.3607775626241	0.128635262261844	156.291957435242	61.3184560746286	0.0446411817563	2.89782911733373	0.469112040106139	0.0147139037324313	10.3747997207594	0.666690571315714	0.0145165967342013	7.81430239314249	1.81655980339245	0.00983987344755661
VSD220	03.16.20	Brock_Sade	2	2	0.5	2	2	0.5	1	2	1	1	1.5	2	2		1-5	6-10	11-15	ALB	49.1297648821838	41.0128219571011	0.16268819353926	74.1387728273373	44.1170768295593	0.130751203070469	176.620985506256	66.4746699853225	0.0367564423146679	49.5377722677129	40.7932537673052	0.163791565426911	79.2854597225333	43.895122452643	0.134364206395232	175.050990052846	66.7369263842375	0.0370025788346842	1.70333729104628	0.96382939585311	0.0128131504274175	10.5364331312449	0.472778634028007	0.00924032434359999	3.52232988435575	0.991928348517261	0.00256035366226624
VSD221	03.16.20	Brock_Sade	2	2	1	2	2.5	0.5	1	2	1.5	0	1.5	2	1		1-5	6-10	11-15	ALB	44.5078724304353	39.1505510071674	0.158512499096837	71.0024323897639	41.8039790169948	0.140566157378395	146.64873202022	58.9251327585446	0.0341265032956917	42.9507310864543	39.2505190542446	0.162899008141829	69.1653322183547	41.8869485919143	0.134769961820994	143.239432292722	58.8437316341879	0.0330469811878621	4.75966006213713	0.714478214996324	0.0103606050804497	3.94713951820222	0.258052540344156	0.0130489432766524	9.02097656475015	0.789868243781651	0.00297996928412163
VSD222	03.16.20	Brock_Sade	2	2	1	2.5	3	0.5	1.5	2	1	2	2	2	2		1-5	6-10	11-15	ALB	41.3115052132142	36.1863390179465	0.211314647615879	75.036300328908	42.0004185439661	0.169231108770006	132.552886917392	60.2086631110124	0.066029551521734	40.9781558799459	36.3458740868133	0.209397645598512	76.7913372502979	41.7768913805606	0.166995272628326	129.940926648853	60.4417353024779	0.0657372160607439	7.45220270887146	1.51952571039877	0.0103538433592551	6.60673138343892	0.746268985546888	0.0101975192561224	7.90157349128975	1.25750015230869	0.00863543122168965
VSD223	03.16.20	Brock_Sade	2	2	1	2	2	1	1	2	2	0	1.5	2	1		1-5	6-10	11-15	ALB	62.4670574522081	39.67786884618	0.201529547162968	89.4262624248205	40.76719893336	0.200606418711098	171.873807065921	62.0191890605938	0.0417784965705925	60.187431663539	39.6090262234228	0.211464793999576	89.7865490471976	40.799226816363	0.200810762430754	172.631561684128	62.276955594133	0.0422663514446982	4.81712270447869	0.403780662026399	0.0245423415340503	4.12271804673019	0.383398538304748	0.0126272155214365	11.010969007646	1.32652118321528	0.00353164125327765
VSD224	03.16.20	Brock_Sade	2	2	1	2.5	3	1	1	2	2	0	1	2	1		1-5	6-10	11-15	ALB	46.1821188153907	37.8161978529274	0.154548682153544	85.7103690963294	42.233690166798	0.132049739880812	132.69052649968	62.2305002163786	0.0672694701354414	46.7038280364136	37.9482233896142	0.152997460243376	84.5120320480941	41.8843572750907	0.131752392988554	129.397731573206	62.3262213827355	0.0540137194787343	1.25002739087356	0.615583304298847	0.0125355037769504	7.57453644992835	0.691283230257115	0.00904481830738788	16.8221487758585	1.57638649463199	0.0215424974654614
VSD225	03.16.20	Brock_Sade	2	2	0.5	2	1	1	1.5	2	2	0	1.5	2	1		1-5	6-10	11-15	ALB	43.7160125476699	39.9368816416903	0.247523931961461	67.7495677973221	41.5482598613347	0.213979811900821	150.24805377541	55.7093595937819	0.0479067263592802	44.395069466561	40.0439227793568	0.244407397739882	66.9797707303556	41.4076746805005	0.203330076939089	148.459553623686	55.5788406763872	0.0485571565644714	2.46200976137008	0.688526391420462	0.0190228673458431	10.5405668622436	0.805320988047098	0.023712669797484	12.2649928315251	1.74194264295439	0.00609755430860111
VSD226	03.16.20	Brock_Sade	2	2	0.5	2.5	2	0	1	2	2	0	1.5	2	1		1-5	6-10	11-15	ALB	39.2189571300989	37.5627741770425	0.231076996323917	72.3857982825412	41.6583034645736	0.188472752465969	181.181674580883	63.6992466763428	0.0493642384855071	39.4680058801107	37.507237250861	0.229156616323795	70.2351511777562	41.6649397568145	0.188013003937701	179.822144978941	64.4829580143124	0.0466309530794622	1.60736795948031	0.349263832260442	0.00995946991418464	5.67639839182002	0.271787108122591	0.0189594321814435	4.10855878858752	2.43428612085889	0.00625982235950757
VSD227	03.16.20	Brock_Sade	2	2	1	1.5	3	0.5	1	2	1	0	1	2	1		1-5	6-10	11-15	ALB	47.6858858015041	37.3190809085762	0.174852186348901	78.6911650820968	40.6025753512176	0.158130960451352	216.011366448068	67.2907488632158	0.0511591156070401	49.0526299299951	37.2100352434772	0.175953973068439	80.5882267890658	40.4934093554868	0.158816945451614	208.895706346209	67.7689887747918	0.0495642725350648	5.55689392889694	1.0081781378098	0.00425061661467684	4.65183960633756	0.737318665643437	0.00842080888725058	14.5428692507754	0.740610931237266	0.00415296843447002
VSD228	03.16.20	Brock_Sade	2	2	1	1.5	2	1	1	2	2	0	1	2	1		1-5	6-10	11-15	ALB	47.4029075933028	36.8294650825883	0.252350542302745	79.7158049974139	42.0027705354915	0.177671808951535	168.060265438189	63.9691954174769	0.0605295703242503	45.865325307336	36.7346664648548	0.254726588193899	83.84819535347	42.0118804978903	0.180243835201922	164.67550417348	64.5860313056685	0.0576165211388962	4.19096845801155	0.564136437034834	0.0108757777143725	8.12893576187596	0.775611466517104	0.0113636030433729	17.2770713735475	1.27859706370991	0.0105926005483254
VSD229	03.16.20	Brock_Sade	2	2	0	2	3	0.5	1	2	1	0	1	2	1		1-5	6-10	11-15	ALB	49.6089013469667	41.30393110181	0.168517941998043	78.4596534389319	43.9064309620816	0.139486599876019	179.711589361357	62.0498740351	0.0413661844254052	50.8001749642578	40.8740540297856	0.167426518072127	77.8801398564728	43.8267695776143	0.138523881848992	175.084548008306	61.9797931058291	0.0395545633455978	2.97842332337625	1.07856657543082	0.0196835608247178	5.57990687008177	0.226817882052181	0.00553882331626828	8.94953635635025	1.61810817512605	0.00508990128799842
VSD230	03.16.20	Brock_Sade	2	2	0.5	3	2	1	1	2	1	1	1.5	2	1		1-5	6-10	11-15	ALB	56.1092042330071	39.311372183615	0.189189419585505	85.675764278657	42.6373669151505	0.148277734279318	162.616486200365	61.4138385493428	0.0477981923554451	56.3125806326034	39.5426376619605	0.192542586880171	85.3579218541614	42.596139613871	0.147758259841882	162.204787333365	61.5760126458595	0.0475704871977981	1.0053663154029	0.684913503072169	0.0142771751835968	10.5445546836197	0.30188996929087	0.00659663709558719	6.6406196898799	0.929523591956482	0.00103393363374307
VSD231	03.16.20	Brock_Sade	2	2	0.5	2	2	0.5	1	2	1	0	1	2	2		1-5	6-10	11-15	ALB	48.2814663274039	39.7469688123963	0.213106631408898	80.8518363583301	43.559558210553	0.171172317019735	206.460035715351	65.5137311357285	0.0652341960994127	47.8804507573988	40.6141563425098	0.208074123741876	79.9428033748052	43.600229821408	0.175449400860987	204.89978167113	66.00757942682	0.064953898592345	2.88898214490531	1.58679702451746	0.0242822381607859	4.66355532509206	1.43391749862127	0.0258389868874388	14.3958933329728	1.64324094793429	0.0027339341721569
VSD233	03.16.20	Brock_Sade	2	2	1	2.5	3	0	1	2	1.5	0.5	2	2	1		1-5	6-10	11-15	ALB	39.9011450068607	36.6936177406715	0.199164650885363	56.332866662875	41.4917982421911	0.138051591879227	157.923438698761	59.1193105386946	0.0496297007826572	40.752031745744	36.6382111805509	0.19891131086958	54.5797258902367	41.2202466948093	0.143474600166823	147.110950895971	59.231476205359	0.0506085604661561	3.27368334116758	0.226342237736131	0.0107003559749947	6.74962721554956	0.55852125215151	0.0111892693747531	23.8319958139117	0.892039455827339	0.00377794429383362
VSD234	03.16.20	Brock_Sade	2	2	1	3.5	3	1	1	2	1	1	1.5	2	2		1-5	6-10	11-15	ALB	35.9352610819811	37.3388301694419	0.188325671482669	61.1454848050737	41.0984913816615	0.158923989644441	163.375727272968	63.0707503011414	0.0508857466274407	36.2119326606641	37.187879966526	0.189934616800531	61.7941937764985	40.8858118341254	0.160822676608779	173.949669314396	62.4536108827897	0.0541207800774586	1.94274632657055	0.566336396529628	0.0101001033220419	6.74291301154016	0.605734827803715	0.00974455375658986	30.8800302318746	1.24234961215313	0.00796940686965947
VSD235	03.16.20	Brock_Sade	2	2	1	4	4	1	1.5	2	1	2	2	2	2		1-5	6-10	11-15	ALB	44.8761706420285	37.3847492818457	0.243860280612192	79.5334768313662	41.5324172460201	0.198312692507907	169.768489385988	62.7536266975977	0.0566507779373594	44.9771692416117	37.6354823184956	0.239590815369614	79.4675936759158	41.1896130009342	0.204813918550785	175.15695037267	63.1082743987543	0.0544162401557777	2.00876001871699	0.454243061921028	0.010468405523338	1.58153737096111	1.08194277469477	0.0154247034656588	8.97382417738714	1.33363612994534	0.00661877002167918
VSD236	03.16.20	Brock_Sade	2	2	0	2	2	1	1	2	1	0	1.5	2	1		1-5	6-10	11-15	ALB	55.1658301466781	38.2041225036592	0.23020018137758	81.8763072470937	41.7955572861698	0.198384304086721	184.308943216399	58.290566838032	0.0574048345360653	55.5040522767952	38.2049991549747	0.229921969252578	83.8189256675443	42.0436618222331	0.198031846654887	180.235713994908	58.4734868223831	0.0580278206045047	6.75581485395964	0.963542509502476	0.0145610719084219	12.1704808689871	0.86351081302192	0.0222892272635078	19.9096392291047	2.47794592090213	0.00442050705966279
VSD237	03.16.20	Brock_Sade	2	2	1	1.5	2	1	1	2	1	0	1	2	1		1-5	6-10	11-15	ALB	45.3399944534721	37.9447904360164	0.229555823467426	61.9118978932419	43.1357236519945	0.141958333422945	160.014612222758	59.1808706652618	0.0392304868786168	45.5966982476956	37.7490570002641	0.230495923336238	67.5596629634876	42.5068029743404	0.151127474728901	154.196215233925	59.3832124839811	0.0390055305827718	1.75047726266191	0.56983281670027	0.00992232470560218	13.6055731002275	2.74376591130175	0.0239391460771833	21.324103063924	1.21581595850278	0.00318935225327278
VSD238	03.16.20	Brock_Sade	2	2	1	2	3	0	1	2	2	0	2	2	1		1-5	6-10	11-15	ALB	45.8351166611586	37.2154750690545	0.197848621663469	83.6461818452089	41.9483358108729	0.177239992430829	157.762421995528	60.2482964572539	0.0633191770059615	44.1184389028295	37.2760591010274	0.193725234142445	80.9134884444448	41.9469023711612	0.180614601146818	159.063577926364	58.5434790087164	0.064451389631947	3.50593361283298	1.42429850013934	0.0291235835293572	5.75673399664378	0.572950676050847	0.00814560479244087	6.41751562120095	2.56771889332618	0.00636009958287361
VSD239	03.16.20	Brock_Sade	2	2	0.5	1	2	0	1.5	2	2	0	1.5	2	1		1-5	6-10	11-15	ALB	44.8475963139847	37.5207015697564	0.242229563617114	51.4214471338582	44.5393824937125	0.151127282669006	162.087207624712	60.7104923694851	0.068888611664185	46.2431789449626	38.0357988888954	0.243979321865831	52.0836890403626	43.691327819715	0.150342119430402	163.315549650296	61.1316919110231	0.0683607285034421	4.84257410795389	0.91573654772003	0.00536986292463414	18.0333746212158	2.72576710576234	0.027836780969069	8.56336940901171	2.12259857671927	0.00835046916964219
VSD240	03.16.20	Brock_Sade	2	2	0.5	2	1.5	1	1	2	1	1	1	2	1		1-5	6-10	11-15	ALB	47.7078386483356	38.3871011227933	0.181359616315321	71.5013197626819	43.1613072419962	0.140588704950896	158.304221746677	60.6108798867035	0.050176034862369	47.635313326009	38.4661076530344	0.183152059426748	76.4966707415064	42.9602692353343	0.139707410815274	155.06603269041	60.8270791790689	0.0505981953742565	3.04093049092715	0.691170061077358	0.00658066368063061	13.2592506024091	0.626720555139014	0.012255070913014	8.17826538540189	1.07054465235459	0.00616355941172865
VSD241	03.16.20	Brock_Sade	2	2	1	2	2	0	1	2	1.5	0	1	2	1		1-5	6-10	11-15	ALB	44.4601549123362	38.2991814265291	0.139796055716807	73.2315845184371	42.1246089911803	0.112786281175898	165.719920041384	61.3983793513816	0.0544532947354725	44.8732811713349	38.381713763671	0.14377934497145	75.4693803015561	42.2296536898261	0.117332080861882	165.15746397829	61.40456719079	0.0530058510922191	1.30146572261004	0.550344125024982	0.00762149003816873	3.86871443667869	0.376329488774202	0.0112876043343793	10.8279170157107	1.3018360392631	0.00362462630201934
VSD242	03.16.20	Brock_Sade	2	2	1	1	3	NA	1	2	1.5	1	2	2	2		1-5	6-10	11-15	ALB	50.90516072628	36.8701523222756	0.271044216513222	87.2714220926973	41.3378218448665	0.198657249492559	165.024133171201	61.49662836974	0.0559159728688645	50.1642750124275	36.653261113351	0.269459658382313	87.5200629053755	41.1398574845969	0.201335329143186	163.40281531571	61.3498494849052	0.0516305785872372	3.30294146927635	0.558970294058466	0.0115691150149414	1.9785390342152	0.491208893320295	0.0133965063737745	7.50902046308932	1.7754201467206	0.0104674660007034
VSD243	03.16.20	Brock_Sade	2	2	1	4	4	0	1.5	2	2	2	2	2	2		1-5	6-10	11-15	ALB	36.8218032139289	35.7817174588296	0.207561402496776	64.5216358274541	42.0447051365791	0.153075204747994	153.549810213714	60.6081479518392	0.0495321568921152	36.8305994819242	35.890017523972	0.20533075233869	64.3591874629873	42.1251328553135	0.146118172772584	157.681119831359	59.2436097813578	0.0491023195808485	2.84740003367415	0.706351169959392	0.0106449167835227	7.90235484572842	0.602707315830886	0.0192930278581555	23.1516121305238	2.99994009353835	0.0037696559416642
VSD244	03.16.20	Brock_Sade	2	2	0.5	1	1.5	1	1	2	2	0	1.5	2	1		1-5	6-10	11-15	ALB	47.7102261246097	38.0166818216103	0.233929277219642	71.583043548927	40.8659571845177	0.186863975384992	189.999271654106	61.0110244886963	0.0353038060266391	49.4577901360764	38.1016350301797	0.235884177101715	71.596556741906	40.8516671831343	0.174631349767896	193.23082358444	59.971985576753	0.0355095975562292	3.89373814516158	0.487046231298267	0.0101017522773383	2.11256101805313	0.748546047704088	0.0212261451220885	16.3807077959545	3.35625954484153	0.00142294528525818
VSD245	03.16.20	Brock_Sade	2	2	1	1.5	3	0.5	1	2	1	0.5	1.5	2	1		1-5	6-10	11-15	ALB	45.3498687151417	41.3802244840732	0.229766181837173	65.1974190141471	42.4995689979763	0.199722083333282	136.822551714956	56.7085286686547	0.0623280319284481	46.8930003698534	41.5857566798127	0.228994565890744	64.9106009331454	42.2053351800674	0.199039797634984	140.711066420157	57.281079898536	0.061680198201255	6.4214249467976	1.78223145628108	0.0131356865810696	6.25666709685004	0.900525975568908	0.0176025736489357	12.9150014541307	1.98231801475107	0.00306144224023223
VSD246	03.16.20	Brock_Sade	2	2	1	3.5	4	0	1.5	2	1.5	2	2	2	2		1-5	6-10	11-15	ALB	42.8504810863756	35.9077367759442	0.22700601413552	68.6286784876518	41.4345007471299	0.169035682002343	128.018647612056	60.0760165451112	0.058024759356102	42.6060102804751	35.706538764881	0.224376355995382	69.0247488926114	41.31960959837	0.166277500865638	126.032687327189	60.3623519116468	0.0579862516674034	1.89685449807336	0.697879477909559	0.00732308353517301	7.27140032800903	0.959688493242264	0.00847776581198808	9.39426209723143	1.91477648410981	0.00526533925799617
VSD247	03.16.20	Brock_Sade	2	2	1	2	2	1	1	2	1.5	1	1.5	2	NA		1-5	6-10	11-15	ALB	42.1751890281201	40.8748553883712	0.239192427491402	64.6761102676882	43.2433764393677	0.167742951064057	192.700985040032	63.9967202571831	0.060999838768436	40.4564396994742	40.876204200288	0.241279599925098	65.2197324158006	42.7646223497824	0.172368182617469	201.067030430821	64.5649207199336	0.062210504751366	3.80943877210094	0.234751329383769	0.0115677055356181	6.71405106187394	0.869966353243344	0.0165581693607453	19.4111796718587	1.47096660803418	0.00350486956182231
VSD248	03.16.20	Brock_Sade	2	2	0	1	2	0.5	1	2	2	0	1	2	NA		1-5	6-10	11-15	ALB	47.6882802235122	40.0531357129521	0.233436660654812	64.6536506439813	41.3805199596714	0.214603954803728	181.382688516448	61.569985137068	0.0269234288284129	49.4293384211513	40.0178211318939	0.237102835035548	65.5655287901111	41.4180043681435	0.219468265250083	182.047726403068	61.5593070128286	0.0272669191478335	8.76954380785133	0.295953053652424	0.00990211953313921	4.2443168540207	0.544940776662916	0.016394004846179	12.8383144535424	0.687429272757552	0.00158491934257919
VSD249	03.16.20	Brock_Sade	2	2	1	2.5	2.5	1	1	2	1	1	1.5	2	2		1-5	6-10	11-15	ALB	33.4852413834965	36.5592640890214	0.205080077830881	50.4079308888249	41.1812187316626	0.175401736926357	177.329437695445	60.8595814622781	0.0441516316566465	34.0592408599492	36.6486387267838	0.223720685012803	49.2120630080926	41.2123996962985	0.181693015990891	180.590452779315	61.6340908139937	0.0438346924076038	7.14299179511275	1.49863742978369	0.0392817795812302	6.2278694116336	0.354276040358774	0.0198574585730138	21.2862288790117	2.61589332644353	0.00221407738514624
VSD250	03.16.20	Brock_Sade	2	2	0.5	2.5	2	0.5	1	2	1.5	1.5	2	2	2		1-5	6-10	11-15	ALB	34.6705537908749	37.4742146457833	0.167915099381683	95.1872914152322	43.0218070958985	0.143850741874464	211.84554557987	67.0102440024135	0.0298837968042835	35.3977040736876	37.3600189328033	0.168641773124416	95.8826981052481	43.1578763477974	0.146423584565729	214.41248468292	67.2639644815933	0.0318504045823862	3.61862919017052	0.494943908952475	0.00932501684435262	6.05304883731888	0.653981375032445	0.0119291831529748	14.3539741460088	1.97837221530508	0.0045003469295327
VSD251	03.16.20	Brock_Sade	2	2	1	1	1.5	1	1	2	1.5	1	1	2	NA		1-5	6-10	11-15	ALB	43.7792282199667	38.6796692873958	0.2312289106821	72.2099742095347	42.0903504444337	0.195891300715499	144.641205315878	55.3279960977549	0.0340457576661587	43.8625079014247	38.613058783427	0.227427108410374	75.1212198750894	42.3981763023315	0.186713574883922	142.295734720906	56.7796709994417	0.0342305891354438	2.11694339425985	0.499705588527607	0.0150114831760544	6.73787370158532	0.66408789705247	0.0188895812207588	13.9696531646286	3.22916127209033	0.00190008107773864
VSD252	03.16.20	Brock_Sade	2	2	0.5	2.5	3	1	1	2	2	1	1	2	2		1-5	6-10	11-15	ALB	40.3292299474717	37.5891543236948	0.202621897999452	81.9766377796823	42.3464326577968	0.166209427061098	162.794105495098	60.2994767433383	0.0331249808656254	40.3547030074658	37.9012911283018	0.206262619749213	83.8005657352467	42.1439789628962	0.163242698669329	162.321548592712	59.8833329604121	0.0329417424930825	2.98667025738977	0.733231663552985	0.0130026839232759	6.01010122851646	0.472239850773284	0.00520707215005293	18.1905695950707	3.0420312493224	0.00134702000267562
